Date,Store,Category,Sales,Units_Sold,Promotion
15-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5148.85,20,0
15-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5498.8,21,0
15-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4687.7,18,0
15-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5175.1,20,0
15-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4873.45,19,0
15-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4389.8,17,0
15-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5077.55,20,0
15-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4833.65,19,0
15-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4963.35,19,0
15-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5188.85,20,0
15-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5465.55,21,0
15-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4886.05,19,0
15-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4701.6,18,0
15-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5208.45,20,0
16-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4748.7,18,0
16-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4544.8,18,0
16-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5811.95,23,1
16-12-2022,KPN Fresh Giri Nagar,Frozen Foods,4975.05,19,0
16-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4795.55,19,0
16-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4593,18,1
16-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5223.7,20,0
16-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4410.7,17,0
16-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4636.15,18,0
16-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4458.1,17,0
16-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4059.05,16,0
16-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5250.9,21,0
16-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4821.2,19,0
16-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4863.05,19,0
16-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5269.25,21,0
16-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4074.05,16,0
17-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5579.6,22,0
17-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4432.5,17,1
17-12-2022,KPN Fresh Giri Nagar,Staples & Grains,4920.7,19,0
17-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5140.7,20,0
17-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5567.5,22,0
17-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4984.55,19,1
17-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5641.7,22,0
17-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5366.9,21,0
17-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4781.75,19,0
17-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4048.2,16,0
17-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,5359.65,21,1
17-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,4624.5,18,0
17-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4180.85,16,0
17-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5684.8,22,1
17-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,3859.05,15,0
17-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4734.55,18,1
18-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4302.4,17,0
18-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4429.2,17,0
18-12-2022,KPN Fresh Giri Nagar,Staples & Grains,3979.05,15,0
18-12-2022,KPN Fresh Giri Nagar,Frozen Foods,4263.45,17,0
18-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5571.45,22,0
18-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5464.1,21,1
18-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,3401,13,0
18-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,6066.25,24,0
18-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4539.05,18,0
18-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5872.9,23,1
18-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4649.75,18,1
18-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5193.65,20,0
18-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4810.35,19,0
18-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4256.7,17,0
18-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4815.05,19,0
18-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4901.4,19,0
19-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5674.75,22,1
19-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5115.7,20,0
19-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5075.4,20,0
19-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5029.2,20,0
19-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,3911.1,15,0
19-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4090.75,16,0
19-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4247.2,16,1
19-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4312.2,17,0
19-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4497.95,17,0
19-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5441.95,21,1
19-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,5553.85,22,0
19-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5318.3,21,0
19-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,6029.55,24,1
19-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6037,24,0
19-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4756.35,19,0
19-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4591.35,18,1
20-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5177.9,20,1
20-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4498.45,17,0
20-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5090.95,20,0
20-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5135.55,20,1
20-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5561.3,22,0
20-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,6122.65,24,0
20-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5314.2,21,0
20-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5216.15,20,0
20-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5133.2,20,0
20-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4994.85,19,0
20-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,3789.25,15,0
20-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5223.55,20,0
20-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4691.6,18,0
20-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4843.25,19,0
20-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4721.9,18,0
20-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4094.7,16,0
21-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4831.05,19,0
21-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4907.4,19,0
21-12-2022,KPN Fresh Giri Nagar,Staples & Grains,4624.05,18,0
21-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5693.35,22,0
21-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5562.85,22,1
21-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5519.2,22,0
21-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4864.95,19,0
21-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4980.4,19,1
21-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5382.5,21,0
21-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5489.95,21,0
21-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4799.45,19,0
21-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,4607.95,18,0
21-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4490.35,17,0
21-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5751.05,23,0
21-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5237.1,20,0
21-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5094.5,20,0
22-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5005.75,20,0
22-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5398.2,21,0
22-12-2022,KPN Fresh Giri Nagar,Staples & Grains,4692,18,0
22-12-2022,KPN Fresh Giri Nagar,Frozen Foods,4233.15,16,0
22-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5470.05,21,0
22-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5165.2,20,1
22-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5731.9,22,0
22-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5452.75,21,0
22-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4609.35,18,0
22-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4625.95,18,0
22-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4382.35,17,0
22-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5654.45,22,0
22-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5140.9,20,0
22-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5031.85,20,0
22-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5497.95,21,0
22-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4858.25,19,1
23-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5405,21,0
23-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4800.7,19,1
23-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5489.65,21,0
23-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5389.45,21,0
23-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5302.9,21,1
23-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5698.1,22,0
23-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5278.65,21,0
23-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4548.35,18,0
23-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4446.4,17,1
23-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5688.15,22,0
23-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,5386.9,21,0
23-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,4233.55,16,0
23-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4361.05,17,1
23-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4786.6,19,1
23-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5601.85,22,0
23-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5632.05,22,0
24-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4328.9,17,0
24-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4645.2,18,1
24-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5362,21,0
24-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5218.9,20,0
24-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4641.7,18,0
24-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4015.25,16,0
24-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4929,19,0
24-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4871.45,19,1
24-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5232.4,20,0
24-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4732.05,18,1
24-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,5110.1,20,0
24-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5116.15,20,1
24-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5194.2,20,0
24-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5184.2,20,0
24-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4999.45,19,1
24-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4075.3,16,0
25-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4352.1,17,0
25-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5326.7,21,0
25-12-2022,KPN Fresh Giri Nagar,Staples & Grains,4629.9,18,0
25-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5134.7,20,1
25-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4280.2,17,0
25-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4849.75,19,0
25-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6153.25,24,1
25-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5457.85,21,0
25-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4889.25,19,0
25-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5038.85,20,1
25-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4439.2,17,0
25-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,4446.35,17,0
25-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4313.7,17,1
25-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5415.45,21,0
25-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5259.35,21,0
25-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4997.45,19,1
26-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5104.8,20,0
26-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5287.15,21,0
26-12-2022,KPN Fresh Giri Nagar,Staples & Grains,4607.8,18,0
26-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5389.05,21,0
26-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5389.7,21,0
26-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5108.15,20,0
26-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5124.8,20,0
26-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5252,21,0
26-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4916.35,19,0
26-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4767.95,19,0
26-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,5007.65,20,0
26-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5182.9,20,0
26-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4949.75,19,1
26-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5049.3,20,0
26-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5015.25,20,1
26-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5496.5,21,1
27-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5067.55,20,0
27-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5200,20,0
27-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5475.6,21,0
27-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5354.15,21,0
27-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5273.3,21,0
27-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5574.35,22,1
27-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4437.45,17,0
27-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4695.85,18,1
27-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4759,19,0
27-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4194.35,16,0
27-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4701.6,18,0
27-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5260.9,21,0
27-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4795.8,19,0
27-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4680.45,18,0
27-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5315.2,21,1
27-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5288.35,21,0
28-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4682.35,18,0
28-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4693.35,18,1
28-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5589.25,22,0
28-12-2022,KPN Fresh Giri Nagar,Frozen Foods,4767,19,0
28-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5952.3,23,0
28-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5438.05,21,0
28-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4332.2,17,0
28-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5250.9,21,0
28-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5756.4,23,1
28-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4956.05,19,0
28-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,5437.15,21,0
28-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,4923.1,19,0
28-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4045.45,16,0
28-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4482.8,17,1
28-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5521.45,22,0
28-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4251.55,17,1
29-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5950.2,23,0
29-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5986.15,23,0
29-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5320.5,21,0
29-12-2022,KPN Fresh Giri Nagar,Frozen Foods,4994.4,19,0
29-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5028.7,20,1
29-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4832.65,19,0
29-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5770.25,23,0
29-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4686.45,18,0
29-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4929.65,19,0
29-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5441.25,21,0
29-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4625.95,18,0
29-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,5585.3,22,0
29-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4115.15,16,0
29-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5298,21,1
29-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4737.25,18,0
29-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4742.95,18,0
30-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5269.45,21,0
30-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5684,22,0
30-12-2022,KPN Fresh Giri Nagar,Staples & Grains,5993.3,23,0
30-12-2022,KPN Fresh Giri Nagar,Frozen Foods,5520.8,22,1
30-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4614.05,18,1
30-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4580.6,18,1
30-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5576.5,22,0
30-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,3930.6,15,0
30-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5526.85,22,0
30-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5266.25,21,1
30-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,4597,18,0
30-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,4582.4,18,0
30-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5730.4,22,0
30-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4707.35,18,1
30-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4396.3,17,0
30-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4495.75,17,0
31-12-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5441.65,21,0
31-12-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5525.8,22,0
31-12-2022,KPN Fresh Giri Nagar,Staples & Grains,4761.05,19,0
31-12-2022,KPN Fresh Giri Nagar,Frozen Foods,4317.85,17,0
31-12-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5158.6,20,0
31-12-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,6035.55,24,0
31-12-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5313.2,21,0
31-12-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4951.7,19,0
31-12-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5509,22,1
31-12-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5507.45,22,1
31-12-2022,KPN Fresh J.P.Nagar,Staples & Grains,5875.7,23,0
31-12-2022,KPN Fresh J.P.Nagar,Frozen Foods,6320.45,25,0
31-12-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5482.75,21,0
31-12-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4401.15,17,0
31-12-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4598.15,18,0
31-12-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4863.8,19,0
01-01-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5321.65,21,0
01-01-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4081.65,16,1
01-01-2023,KPN Fresh Giri Nagar,Staples & Grains,5421.5,21,0
01-01-2023,KPN Fresh Giri Nagar,Frozen Foods,4585.9,18,0
01-01-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,5121.4,20,1
01-01-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4781.35,19,0
01-01-2023,KPN Fresh R.R.Nagar-,Staples & Grains,5214.95,20,0
01-01-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4889.4,19,0
01-01-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5324.95,21,0
01-01-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,5463.15,21,0
01-01-2023,KPN Fresh J.P.Nagar,Staples & Grains,4937,19,0
01-01-2023,KPN Fresh J.P.Nagar,Frozen Foods,5562.25,22,0
01-01-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4916.9,19,0
01-01-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4665.05,18,0
01-01-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5618.75,22,0
01-01-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5087,20,0
02-01-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5468.25,21,0
02-01-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5161.55,20,0
02-01-2023,KPN Fresh Giri Nagar,Staples & Grains,4760.1,19,0
02-01-2023,KPN Fresh Giri Nagar,Frozen Foods,4833.8,19,0
02-01-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,5657.6,22,0
02-01-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,5025.65,20,0
02-01-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4738.15,18,1
02-01-2023,KPN Fresh R.R.Nagar-,Frozen Foods,5879.6,23,0
02-01-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5275.7,21,0
02-01-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,5200.1,20,1
02-01-2023,KPN Fresh J.P.Nagar,Staples & Grains,5952.85,23,1
02-01-2023,KPN Fresh J.P.Nagar,Frozen Foods,4951.55,19,0
02-01-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,6341.7,25,1
02-01-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5113.6,20,0
02-01-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5233.35,20,0
02-01-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4779.7,19,0
03-01-2023,KPN Fresh Giri Nagar,Fruits and vegetables,6091.7,24,0
03-01-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5291.5,21,0
03-01-2023,KPN Fresh Giri Nagar,Staples & Grains,5263.5,21,1
03-01-2023,KPN Fresh Giri Nagar,Frozen Foods,5959.05,23,0
03-01-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,5562.95,22,0
03-01-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4734.05,18,1
03-01-2023,KPN Fresh R.R.Nagar-,Staples & Grains,5942.4,23,1
03-01-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4845.25,19,0
03-01-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5790.55,23,0
03-01-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,5477.9,21,1
03-01-2023,KPN Fresh J.P.Nagar,Staples & Grains,5015.25,20,0
03-01-2023,KPN Fresh J.P.Nagar,Frozen Foods,5239.15,20,0
03-01-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4517.4,18,0
03-01-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6215.55,24,1
03-01-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5121.45,20,1
03-01-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5474.4,21,0
04-01-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5510.2,22,0
04-01-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5938.7,23,1
04-01-2023,KPN Fresh Giri Nagar,Staples & Grains,5606.25,22,0
04-01-2023,KPN Fresh Giri Nagar,Frozen Foods,5386.95,21,0
04-01-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,5868.05,23,1
04-01-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4867.45,19,0
04-01-2023,KPN Fresh R.R.Nagar-,Staples & Grains,5889.7,23,0
04-01-2023,KPN Fresh R.R.Nagar-,Frozen Foods,5408,21,1
04-01-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5611.2,22,0
04-01-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,5631.2,22,0
04-01-2023,KPN Fresh J.P.Nagar,Staples & Grains,5617.9,22,1
04-01-2023,KPN Fresh J.P.Nagar,Frozen Foods,4605.55,18,0
04-01-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4868.95,19,0
